item_id,base_id,upgrade_level,is_variant,name,category,rank,class_label,color,status,weight,durability,max_durability,bullet_resistance,vitality,movement_speed,sprint_speed,stamina,stamina_regeneration,health_regeneration,periodic_healing,healing_effectiveness,carry_weight,bleeding_output,bleeding_resistance,burn_reaction,tear_reaction,tear_protection,explosion_protection,electricity_protection,fire_protection,chemical_protection,radiation_protection,thermal_protection,biological_protection,psycho_protection,frost_protection,stability,radiation,psycho,temperature,biological,frost,combustion,chemical_burn_reaction,electroshock_reaction,recoil,wiggle,effective_durability,total_sprint_speed,hp_regen_score,source_path
dmgw2,dmgw2,11,True,Маскировочный костюм,armor/combat,Новичок,Боевые,RANK_NEWBIE,PERSONAL_ON_USE,9.0,100.0,100.0,98.15053,,4.0,,,,,,,5.0,,40.0,,,76.0,82.0,20.0,20.0,20.0,140.0,20.0,70.0,40.0,,,,,,,,,,,,,198.15053,104.0,0.5,stalzone-database/ru/items/armor/combat/_variants/dmgw2/11.json
dmgw2,dmgw2,12,True,Маскировочный костюм,armor/combat,Новичок,Боевые,RANK_NEWBIE,PERSONAL_ON_USE,9.0,100.0,100.0,101.534775,,4.0,,,,,,,5.0,,40.0,,,76.0,82.0,20.0,20.0,20.0,140.0,20.0,70.0,40.0,,,,,,,,,,,,,201.534775,104.0,0.5,stalzone-database/ru/items/armor/combat/_variants/dmgw2/12.json
dmgw2,dmgw2,13,True,Маскировочный костюм,armor/combat,Новичок,Боевые,RANK_NEWBIE,PERSONAL_ON_USE,9.0,100.0,100.0,104.91902,,4.0,,,,,,,5.0,,40.0,,,76.0,82.0,20.0,20.0,20.0,140.0,20.0,70.0,40.0,,,,,,,,,,,,,204.91902,104.0,0.5,stalzone-database/ru/items/armor/combat/_variants/dmgw2/13.json
dmgw2,dmgw2,14,True,Маскировочный костюм,armor/combat,Новичок,Боевые,RANK_NEWBIE,PERSONAL_ON_USE,9.0,100.0,100.0,108.30327,,4.0,,,,,,,5.0,,40.0,,,76.0,82.0,20.0,20.0,20.0,140.0,20.0,70.0,40.0,,,,,,,,,,,,,208.30327,104.0,0.5,stalzone-database/ru/items/armor/combat/_variants/dmgw2/14.json
dmgw2,dmgw2,15,True,Маскировочный костюм,armor/combat,Новичок,Боевые,RANK_NEWBIE,PERSONAL_ON_USE,9.0,100.0,100.0,118.456,,4.0,,,,,,,5.0,,40.0,,,76.0,82.0,20.0,20.0,20.0,140.0,20.0,70.0,40.0,,,,,,,,,,,,,218.45600000000002,104.0,0.5,stalzone-database/ru/items/armor/combat/_variants/dmgw2/15.json
g4310,g4310,0,False,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,282.0,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,382.0,90.0,0.5,stalzone-database/ru/items/armor/combat/g4310.json
g4310,g4310,1,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,285.4992,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,385.4992,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/1.json
g4310,g4310,2,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,288.9984,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,388.99840000000006,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/2.json
g4310,g4310,3,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,292.49762,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,392.4976199999999,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/3.json
g4310,g4310,4,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,295.99683,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,395.99683,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/4.json
g4310,g4310,5,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,306.49445,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,406.49445,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/5.json
g4310,g4310,6,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,311.74326,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,411.74326,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/6.json
g4310,g4310,7,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,316.99207,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,416.99207,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/7.json
g4310,g4310,8,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,322.24088,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,422.24088000000006,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/8.json
g4310,g4310,9,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,327.4897,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,427.4897,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/9.json
g4310,g4310,10,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,342.8862,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,442.8862,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/10.json
g4310,g4310,11,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,350.58447,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,450.58447,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/11.json
g4310,g4310,12,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,358.28275,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,458.28275,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/12.json
g4310,g4310,13,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,365.98096,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,465.98096,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/13.json
g4310,g4310,14,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,373.67923,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,473.67923,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/14.json
g4310,g4310,15,True,Сверхтяжелый бронекостюм «Вождь»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,65.0,100.0,100.0,396.77402,,-10.0,,-30.0,,,,,15.0,,60.0,,,232.0,420.0,50.0,50.0,50.0,200.0,100.0,200.0,200.0,,50.0,,,,,,,,,,,496.77402,90.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g4310/15.json
g434p,g434p,0,False,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,203.0,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,303.0,96.0,0.5,stalzone-database/ru/items/armor/scientist/g434p.json
g434p,g434p,1,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,205.82838,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,305.82838000000004,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/1.json
g434p,g434p,2,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,208.65677,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,308.65677,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/2.json
g434p,g434p,3,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,211.48517,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,311.48517000000004,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/3.json
g434p,g434p,4,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,214.31352,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,314.31352000000004,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/4.json
g434p,g434p,5,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,222.79869,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,322.79868999999997,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/5.json
g434p,g434p,6,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,227.04128,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,327.04128000000003,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/6.json
g434p,g434p,7,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,231.28383,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,331.28382999999997,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/7.json
g434p,g434p,8,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,235.52641,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,335.52641000000006,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/8.json
g434p,g434p,9,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,239.76898,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,339.76898,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/9.json
g434p,g434p,10,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,252.21387,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,352.21386999999993,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/10.json
g434p,g434p,11,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,258.43634,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,358.43634,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/11.json
g434p,g434p,12,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,264.65875,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,364.65875,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/12.json
g434p,g434p,13,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,270.88123,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,370.88123,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/13.json
g434p,g434p,14,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,277.10367,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,377.1036700000001,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/14.json
g434p,g434p,15,True,Комбинезон «Ковчег»,armor/scientist,Мастер,Научные,RANK_MASTER,PERSONAL_ON_USE,17.0,100.0,100.0,295.771,,-4.0,,,,,,,13.0,,40.0,,,164.0,109.0,900.0,900.0,900.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,395.77099999999996,96.0,0.5,stalzone-database/ru/items/armor/scientist/_variants/g434p/15.json
g43k0,g43k0,0,False,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,227.0,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,327.0,100.0,0.5,stalzone-database/ru/items/armor/combat/g43k0.json
g43k0,g43k0,1,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,229.99667,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,329.99667,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/1.json
g43k0,g43k0,2,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,232.99336,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,332.99336000000005,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/2.json
g43k0,g43k0,3,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,235.99004,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,335.99004,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/3.json
g43k0,g43k0,4,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,238.9867,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,338.98670000000004,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/4.json
g43k0,g43k0,5,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,247.97675,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,347.97675000000004,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/5.json
g43k0,g43k0,6,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,252.47176,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,352.47176,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/6.json
g43k0,g43k0,7,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,256.96677,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,356.96676999999994,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/7.json
g43k0,g43k0,8,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,261.46176,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,361.46175999999997,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/8.json
g43k0,g43k0,9,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,265.9568,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,365.9568,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/9.json
g43k0,g43k0,10,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,279.14215,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,379.14215,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/10.json
g43k0,g43k0,11,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,285.73486,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,385.73486,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/11.json
g43k0,g43k0,12,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,292.32755,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,392.32755,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/12.json
g43k0,g43k0,13,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,298.92023,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,398.92023,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/13.json
g43k0,g43k0,14,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,305.51294,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,405.51294,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/14.json
g43k0,g43k0,15,True,Экзоброня «Мул»,armor/combat,Мастер,Боевые,RANK_MASTER,PERSONAL_ON_USE,35.0,100.0,100.0,325.291,,,,,,,,,45.0,,45.0,,,213.0,180.0,100.0,100.0,100.0,240.0,120.0,240.0,220.0,,,,,,,,,,,,,425.291,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/g43k0/15.json
g43rp,g43rp,0,False,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,189.0,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,289.0,100.0,3.5,stalzone-database/ru/items/armor/combined/g43rp.json
g43rp,g43rp,1,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,191.64484,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,291.64484,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/1.json
g43rp,g43rp,2,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,194.2897,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,294.28970000000004,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/2.json
g43rp,g43rp,3,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,196.93454,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,296.93453999999997,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/3.json
g43rp,g43rp,4,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,199.57938,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,299.57938,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/4.json
g43rp,g43rp,5,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,207.51392,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,307.51392,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/5.json
g43rp,g43rp,6,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,211.48119,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,311.48118999999997,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/6.json
g43rp,g43rp,7,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,215.44849,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,315.44849,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/7.json
g43rp,g43rp,8,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,219.41576,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,319.41576,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/8.json
g43rp,g43rp,9,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,223.38303,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,323.38302999999996,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/9.json
g43rp,g43rp,10,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,235.02032,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,335.02031999999997,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/10.json
g43rp,g43rp,11,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,240.83902,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,340.83902,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/11.json
g43rp,g43rp,12,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,246.65767,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,346.65767,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/12.json
g43rp,g43rp,13,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,252.47635,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,352.47635,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/13.json
g43rp,g43rp,14,True,Экзоброня JD ZIVCAS 2A,armor/combined,Мастер,Комбинированные,RANK_MASTER,PERSONAL_ON_USE,26.0,100.0,100.0,258.295,,,,,,,3.0,,25.0,,40.0,,,127.0,122.0,300.0,300.0,600.0,300.0,200.0,300.0,300.0,,,,,,,,,,,,,358.295,100.0,3.5,stalzone-database/ru/items/armor/combined/_variants/g43rp/14.json
